Gene_symbol	CTTN	FBLN2	FLNA	ARHGEF9	SLC39A14	ATP6V1C2	ISLR	MYH11	SRI	UGP2	IL1R2	HKDC1	CD44	Cancer
Gene_ensembl_id	ENSG00000085733	ENSG00000163520	ENSG00000196924	ENSG00000131089	ENSG00000104635	ENSG00000143882	ENSG00000129009	ENSG00000133392	ENSG00000075142	ENSG00000169764	ENSG00000115590	ENSG00000156510	ENSG00000026508	Cancer
Sample_ID														
TCGA-G4-6294-01A-11R-1774-07	29.827694721799997	0.744108138063	14.3122840866	4.78264149115	27.1037951575	0.67966865473	33.2827109319	1.20953217999	22.153443276100006	16.0859436402	0.235813545497	36.9768930985	27.596984656900002	1
TCGA-A6-3807-01A-01R-1022-07	72.2500161226	12.023053194600001	71.0918929244	2.02689135896	16.516903107	7.084435254780001	32.8589761785	3.53557958247	37.3878484148	17.0375729869	2.60416844708	20.4532457768	28.822215005500002	1
TCGA-AA-3846-01A-01R-1022-07	47.6647046646	4.57193836573	38.8541731089	3.75186744552	43.032840767799996	2.78831624937	13.606042668099999	1.24513437298	36.692140118400005	20.3084592421	1.19055139152	13.492334332	36.8730327368	1
TCGA-F4-6703-01A-11R-1839-07	32.469976672899996	87.17786881299999	186.10056468599998	2.26070035771	29.2802496157	1.47069061317	80.293710595	13.8632695128	13.640021799100001	18.5755423074	8.27841779046	11.790253382000001	48.210693016499995	1
TCGA-AZ-4313-01A-01R-1410-07	24.3456327652	4.44786622549	28.5252017258	1.2389196541	8.56128865733	0.391937231046	15.468869713399998	1.04159070063	127.795191781	7.144645465630001	12.7790741535	7.00641208235	25.3716376237	1
TCGA-F4-6461-01A-11R-1774-07	32.0967930138	16.172986927100002	104.287242485	3.10232480825	16.3601586933	0.758613011174	43.2239172429	20.7166761021	34.3958840229	15.742819105	1.95490133784	4.05742654483	44.4806646246	1
TCGA-AA-3662-01A-01R-1723-07	29.196719169699996	9.79739127232	44.6968625511	2.6665322022	29.143980768800002	2.25860682874	10.4998658134	2.08670796617	32.880087023099996	12.40227349	1.61882419734	31.2046618183	31.468964468000003	1
TCGA-A6-2678-01A-01R-0821-07	41.5271892502	5.488499554400001	26.5568566931	2.68196783198	17.1453476201	4.704078014319999	24.435855378899998	1.62901744854	47.0667630244	24.6493623091	3.58206409819	14.521081466400002	49.3427812631	1
TCGA-CM-6675-01A-11R-1839-07	54.7432589269	10.271621353099999	93.7257604039	3.90295420433	26.2865301858	0.946862869455	13.5676185823	3.23385267652	24.3407718465	22.891468595	1.65170574421	49.88204320720001	47.4190492946	1
TCGA-AY-4071-01A-01R-1113-07	31.9429438652	6.67999992088	36.6767565433	2.43479330909	31.5179925879	4.4737186640800015	24.6970423306	4.83118702481	82.5637852921	12.4599100144	0.442603185476	21.896892811399997	23.1352415584	1
TCGA-AA-3976-01A-01R-1022-07	26.0162658423	3.39729082961	40.3640629673	2.1020721840200003	24.9758651856	1.5332899129700002	13.2850105076	2.62734785409	44.4389355376	13.4288108221	1.50206283697	25.830202356399997	32.6153988169	1
TCGA-CA-5797-01A-01R-1653-07	36.230832362600005	6.451892173099999	66.8899497187	3.80911590823	18.2254075886	1.68342455639	25.313190335399998	26.215905892600002	40.5174217254	14.3847495514	0.728370091173	26.7754338175	24.2186988698	1
TCGA-AA-A01R-01A-21R-A083-07	48.2270128927	15.221521553499999	80.9750299621	2.52491644878	8.223768548839999	14.2429262292	21.162974161300003	0.4427856980430001	9.13943046208	4.3281830451599985	1.71963924732	13.9739495403	19.1530859405	1
TCGA-A6-5664-01A-21R-1839-07	29.444718784099997	21.6140418699	113.27842745	3.47825056426	18.232461417899998	0.590252123822	38.3219229558	45.4675445067	26.8527295577	13.812044715399999	1.5282368861500002	19.769649683900003	61.201535057700006	1
TCGA-AA-A02H-01A-01R-A089-07	35.7873885303	4.601473897769999	45.465842888599994	2.76418650146	38.0583737191	6.84260040727	27.125417733200003	3.80745669333	65.5197328458	13.0103491793	0.490165439079	26.0300750927	35.6013099655	1
TCGA-AA-3862-01A-01R-1022-07	37.3192038501	5.02729393002	11.366234255999998	3.02051704107	11.8761280953	1.2614817452299998	10.1680304133	1.4867608998299997	59.9426004226	23.5295994453	3.63171844382	10.7390836155	42.470147224499996	1
TCGA-D5-7000-01A-11R-A32Z-07	47.1348748034	8.3286051335	72.1795940887	3.91485319243	35.8812942561	3.11807442867	17.801570541300002	20.1729192791	30.912081373499998	16.1847621444	6.123891038200001	25.894190313400003	62.492633320699994	1
TCGA-CA-6716-01A-11R-1839-07	21.2782122297	4.791101075659999	84.6173928884	5.60451157987	21.9965362153	1.0169338032700002	31.5023798715	25.973401417399998	33.5793516843	17.6701864124	0.131736057806	8.74475025092	54.893081815500004	1
TCGA-AA-A01G-01A-01R-A002-07	37.8838811121	2.61637824958	37.3204940957	5.01293421754	22.677434474600002	1.90932746056	9.75559612531	1.88287365864	29.251683213299998	14.498398610499999	1.88057987781	27.7679165605	41.332086523	1
TCGA-A6-5661-01B-05R-2302-07	21.1886358163	1.76474217882	16.143468738800006	3.87720279737	13.805474128399998	0.542229483723	17.6224660289	2.9676891277599995	10.1766002798	5.88622904215	3.06794199266	5.892121940959999	55.549928135	1
TCGA-D5-6535-01A-11R-1723-07	52.073152931	8.51721390915	26.159697690999998	4.562552333949999	12.563134525499999	0.452735703545	13.7069399696	0.989156759145	31.927263476100002	18.6192916675	4.4992544206	38.6746405314	51.1382466248	1
TCGA-CK-6748-01A-11R-1839-07	26.8726634487	7.750542698769999	141.81886596200002	3.05083064122	34.172936393899995	1.24146152169	62.0585073697	34.5550037198	33.1387887006	12.5468880788	0.35546374383100005	22.879471954899998	17.3421795968	1
TCGA-D5-5539-01A-01R-1653-07	21.9852423709	16.4902224207	61.30811733	3.98413536921	6.7595498544	0.477569892817	38.5201903687	6.805712706869999	38.165555356	14.967662495	3.80200960059	14.014517814500001	44.0112609773	1
TCGA-A6-4105-01A-02R-1774-07	31.133006716999997	13.793702207599999	61.7552394638	3.5322083234	39.4944408963	0.990775644605	28.5402823021	2.04485655125	33.8917237832	15.7597934517	1.87547735915	29.1850910867	29.818783520100002	1
TCGA-G4-6307-01A-11R-1723-07	44.034566793100005	0.7978089399670001	31.3042980091	2.54740274262	17.0266366578	8.75941216704	13.363382447100001	2.32730082506	41.4555488245	10.0335091775	0.0626881984818	4.552224449290001	26.7744462227	1
TCGA-A6-2680-01A-01R-1410-07	50.8134286513	5.219745148	76.058498442	3.32769696731	19.1152910586	2.70164654652	24.046973465700002	4.0752965107599985	62.6809161267	7.551903555499999	1.69108567291	30.6112956678	25.96317964	1
TCGA-CM-5862-01A-01R-1653-07	24.1182132598	3.3167743293900003	13.879987843499999	1.90583933152	17.4120847157	3.84973008694	26.862901704299997	6.0815945875	57.4300901168	21.3243514786	0.110309211474	9.62393911238	22.394759780100003	1
TCGA-AA-3555-01A-01R-0821-07	47.1497126254	7.480788930399999	38.7466159792	2.78527669296	24.6157145578	2.01966625586	12.1626883776	3.06681511565	46.3136776006	24.622761345900003	7.82198290875	7.07513563639	38.7168635576	1
TCGA-DM-A28G-01A-11R-A16W-07	31.2752468325	2.68584024715	17.279620069	2.40172779353	10.7349985793	3.45614741791	8.38289751418	5.5874119360000005	29.2011463642	15.6630231626	2.61322054636	12.75942008	40.6929941075	1
TCGA-5M-AATE-01A-11R-A41B-07	34.5643561469	2.16393542579	40.2834118797	7.389874092799999	35.524829509899995	1.22925930074	17.0003617341	4.552576564140001	31.8866008629	14.398460806900001	0.450370113416	23.5979910526	34.1906089723	1
TCGA-DM-A28H-01A-11R-A16W-07	27.118319595	1.11175612924	11.6489258188	4.111405627280002	14.610127281099999	1.4479369172299998	6.18198966547	2.02304457352	35.3930081848	17.6106890219	2.09027883372	17.898474221500003	3.95369474306	1
TCGA-AA-A024-01A-02R-A00A-07	53.646453727600004	1.28972170837	12.0741073404	1.93742747835	34.8735361539	1.50314962003	7.06903581145	1.16652005689	32.4106715001	17.8472807726	6.657737414450001	23.574251342199997	42.3181862069	1
TCGA-CM-4747-01A-01R-1410-07	36.092168450900004	9.64269250864	84.5298908095	2.45563232229	8.78474409257	0.707028309544	47.6263782416	14.3623319533	32.6263252272	3.12668375283	0.62750996879	11.715367273900002	23.482267163099998	1
TCGA-G4-6314-01A-11R-1723-07	37.0387540525	21.2626118009	263.311913577	4.49270175047	8.003274685820001	1.51568040145	79.63918639020001	179.627613827	32.6032849299	14.6185810601	0.278646777094	14.1297653235	31.968166475100002	1
TCGA-AA-3930-01A-01R-1022-07	38.0908348425	4.006944777159998	21.481006408800006	1.55749800816	22.220015289699997	20.400986526300002	13.406345268199999	1.9462414660900005	25.245684032800003	19.1750919285	80.3301725579	20.526464606199998	48.31508968439999	1
TCGA-CA-6718-01A-11R-1839-07	37.0908731598	6.02149877283	167.87702727799999	2.9059248400300004	20.6919974013	0.948272959003	20.9120394292	22.230700314699998	17.5726138964	27.1168224045	1.3633887890799998	22.074100784899997	32.9908028731	1
TCGA-AD-6963-01A-11R-1928-07	54.9629696492	4.41793388341	82.8268770427	2.82985304629	39.5799669251	3.10383978663	6.682211231290001	1.26373378876	28.080399069499997	15.975771216400002	1.66494222984	40.2219861389	28.264283035100004	1
TCGA-AA-3982-01A-02R-1022-07	33.7501307875	7.32368006467	25.0021716212	2.9048545260900003	14.6109795413	2.56880299983	35.7849881752	4.18717015764	50.85809953850001	21.9268953963	1.71769274815	16.2332952892	22.9083904262	1
TCGA-5M-AATA-01A-31R-A41B-07	41.5286183939	1.51502548514	34.2097570758	2.42990072861	17.045539165999998	2.8768365686900004	12.2363454974	4.3160272488699984	24.812802630300002	10.8513067617	1.05370339107	21.945846567100002	15.1456682344	1
TCGA-CM-6680-01A-11R-1839-07	33.347047958699996	10.564857124400001	65.7443051065	3.41523747326	14.170420142000001	3.9772904203699992	39.7518711722	17.6246963696	36.9298403939	17.9611984325	9.00763092805	11.553715092300001	49.1964815245	1
TCGA-DM-A1D6-01A-21R-A155-07	30.7377385964	0.965304468426	29.218652747300002	3.5568326594699995	12.256357104000001	0.564272418225	7.102364114430001	1.18543219906	96.75413254760001	16.8579133408	8.586027736930001	21.7359964523	31.854136786799998	1
TCGA-AZ-6603-01A-11R-1839-07	42.54510323	9.02582972719	69.1771311701	5.2096125352	21.023911835899998	3.91405594355	43.2717488564	33.6192541439	36.0541066362	12.9159797371	0.72185769483	19.606004140899998	36.9524140244	1
TCGA-A6-6142-01A-11R-1774-07	42.068084861100004	20.2224979464	137.54193327299998	2.22253850655	36.2611844016	3.14605994622	95.4890752518	12.9263667794	29.9191152801	12.1637224103	0.883228490652	13.670208417000001	34.499380256100004	1
TCGA-AZ-4315-01A-01R-1410-07	27.2860583535	4.95335862032	37.4796905409	1.87614055421	17.1908469457	0.872117829093	21.0634649789	2.26495248025	59.131889576999995	17.4069079126	18.9369111839	29.041380369400002	48.7834653741	1
TCGA-AD-6895-01A-11R-1928-07	55.6276952014	12.941719403199999	125.61940963	1.96031737493	21.7547752345	1.65876745019	21.5509404052	22.233674860500003	17.5112828044	10.958480341900001	5.60611359052	25.258320049499996	64.38175460810001	1
TCGA-CA-5796-01A-01R-1653-07	23.3613049591	1.5056065796200002	10.373525794199999	2.2006535317400004	26.872711724000002	0.292499967044	4.5207655442000005	3.15559115556	93.30599076629998	26.027637684299997	42.886305068	7.36406312594	46.120658728900004	1
TCGA-A6-2672-01B-03R-2302-07	54.263334800100004	6.263595523559999	79.7714413188	4.222741287330002	27.0481725846	3.4533729402099995	9.38759478784	5.10533395625	13.8791329984	14.0895227779	3.92325696835	26.0639895952	79.64260450020001	1
TCGA-AA-3510-01A-01R-1410-07	27.3619540717	5.2712755303900005	29.9177313152	2.92662746384	25.6890981458	2.27331935345	17.785069336099998	2.51792261881	47.9123707472	15.9799437254	1.6349041157	1.93728477467	39.664136660100006	1
TCGA-AA-3527-01A-01R-0821-07	27.9209481307	22.412659846900002	162.202729981	1.15916724397	12.8492776148	1.95504809266	68.5576628323	11.4579308026	20.296177978	1.09649443471	0.898038040824	32.6071287607	14.5168034946	1
TCGA-F4-6807-01A-11R-1839-07	40.255660859	28.7673209522	145.021655206	3.45491894563	25.232656644499997	0.728061378268	53.8287968661	78.927973432	29.318504171999997	19.31962151	1.01591215996	15.7739634546	53.613695690600004	1
TCGA-G4-6310-01A-11R-1723-07	28.106513888400002	4.871221607790001	425.18102298800005	4.700969886819999	25.5406424541	5.4178775855299985	31.6653313352	474.323217955	56.2758842426	18.6115485337	0.162789032562	12.8280165668	15.803598776500001	1
TCGA-AA-A00K-01A-02R-A002-07	43.863049984300005	3.77503440825	91.5025232946	3.32753753037	41.5317399969	2.94618355039	16.318595682999998	25.771576315300003	24.310902433200003	13.671696213199999	3.97940360263	29.260667483000002	20.842521171199998	1
TCGA-D5-6529-01A-11R-1774-07	27.4405797152	36.872516629699994	116.74462445299999	2.85030680473	41.54331248	5.39363831345	44.1355273288	5.13824152619	31.5656133458	14.609493299	1.95756517872	26.8781093057	39.7269871625	1
TCGA-AA-A01I-01A-02R-A089-07	33.2381377814	0.610990608076	33.169141813	7.53766688911	34.4262541188	0.86344306235	3.51189702459	1.47021254253	29.8132474771	26.1416494304	2.33492087476	38.945737804299995	43.2979871331	1
TCGA-AA-A01Z-01A-11R-A083-07	36.2904017077	4.17288795787	52.8046689045	5.05521669827	9.58100727184	1.34058230315	8.09446483369	1.79958748096	27.214621125999997	8.77505966866	0.823502173371	11.6769728024	33.5813894615	1
TCGA-G4-6588-01A-11R-1774-07	45.2226859221	5.533805055730001	30.598451570799998	2.23089801311	18.8246098422	0.718938757356	17.5927877335	3.23303325605	14.750847675	14.1806019168	7.47506853153	25.5589719851	73.7351904143	1
TCGA-CK-5912-01A-11R-1653-07	32.0963566795	4.22776679286	41.986022424699996	3.29557169675	24.7965360506	17.5187745169	9.77284268109	3.56973874785	42.4647639086	28.37505278	0.321034175759	7.44365641146	6.17731253883	1
TCGA-CM-6679-01A-11R-1839-07	41.982792348800004	25.7924818867	96.57931735209999	4.82370792023	15.553714469300001	5.3052492467	73.8879514736	27.3205638423	71.9312554737	12.5632926076	0.561382576381	17.9664334341	15.3695463545	1
TCGA-AA-3519-01A-02R-0821-07	35.065908221	3.18824178718	20.9843751357	4.70578532086	49.989120256599996	2.79179597827	12.9166545466	1.85460984585	70.0867959916	15.6935414722	2.0943964748400004	34.4406578673	34.0816047156	1
TCGA-AZ-6607-01A-11R-1839-07	37.8889853593	50.931784968	236.44101925	2.31078360854	25.4888232304	0.29439947263	179.44592564099997	16.1060978021	44.982789783	17.1800324506	4.27387742118	10.146091220499999	53.4914580687	1
TCGA-A6-5659-01B-04R-A277-07	11.551558625	0.589589048648	23.0998001366	6.86974419886	7.91127306386	1.34683985902	3.83946632304	20.5666948273	14.1537832178	11.5214522018	0.101640598719	2.9701416235000004	29.103119225900002	1
TCGA-CM-5344-01A-21R-1723-07	40.2047655361	12.922173275799999	89.494049836	2.38354335518	9.91551022567	3.09214838955	60.9950389309	20.975219242799998	34.4081300227	16.6298926425	2.1718911776400005	15.9738355003	32.7594536176	1
TCGA-AA-3831-01A-01R-0905-07	33.1895848802	3.132832107	30.748466077	1.8404339359	24.0598548815	2.90352313456	19.3360081416	4.21521304101	53.50157228770001	18.685027304200002	2.28413120712	14.429986955899999	32.029677998000004	1
TCGA-A6-2672-01A-01R-0826-07	50.9087411887	10.3041921398	82.8248159239	1.88658355898	19.3929282772	2.00915598214	22.665041925500002	2.15510283561	21.1031739504	13.6630484912	3.1895357684	21.9530600575	51.204151306099995	1
TCGA-DM-A0X9-01A-11R-A155-07	28.4225313284	3.99379628386	45.06957303260001	3.6675417655	33.535655470500004	1.61514616769	11.9183824828	2.29530708925	27.701079879699996	12.7744807729	2.95587808766	25.2211716524	36.3925505664	1
TCGA-D5-6541-01A-11R-1723-07	24.0559721278	17.5564663202	76.7055649902	2.34236360795	17.342090327	12.8678047372	24.6441125887	10.108504677300001	20.5665189598	17.572471601300002	1.01783078416	13.6046921449	42.65300866	1
TCGA-A6-3810-01A-01R-1022-07	24.1812001444	6.39102342452	51.8837628563	2.29304337649	21.9129035931	1.65963477771	37.3904730319	7.130179796289999	31.427882454000002	20.9021904885	1.52694519221	12.178672530899998	24.1481916115	1
TCGA-A6-4107-01A-02R-1410-07	32.8824759802	10.2554473956	45.7696083912	2.33530157605	21.0500119347	4.96105771062	48.1994108783	3.80339409457	72.4747167865	14.825273517000001	2.74955058658	27.9852467482	48.9802255258	1
TCGA-AA-3875-01A-01R-0905-07	33.9086133788	9.37029800171	23.0673885487	2.80742767249	44.0545910935	2.81572470927	18.8937643787	2.4095401647	67.5829968479	21.3233016714	5.1036233092400005	21.4263494019	28.4286049577	1
TCGA-G4-6295-01A-11R-1723-07	47.037589698999994	4.04915064817	51.519719385	2.10123710688	15.3450828841	4.16170059205	8.443631654939999	1.94061879602	22.9812188202	16.3972278914	0.515897842345	22.814478123	44.112900188699996	1
TCGA-DM-A28F-01A-11R-A32Y-07	55.889064167	3.32230054431	18.875250561199998	3.02683780425	13.9718864021	5.358482013490001	14.4400850497	1.28603388606	29.912722814600002	12.6653489905	1.13308356198	30.2534572202	49.1303904947	1
TCGA-CM-4743-01A-01R-1723-07	58.2684304014	3.53306658492	33.8519814909	0.256062357444	15.0124349843	0.766416336316	6.725179059369999	1.44303632916	25.3513762883	11.9111436994	20.4716335251	17.224596698499994	18.502181485799998	1
TCGA-F4-6808-01A-11R-1839-07	43.2938013484	3.41251461245	50.1855889987	8.43636827977	39.413670895799996	1.66062087496	8.899904890650001	2.82864095449	26.782397233	13.7388485825	0.532559189558	20.1246933258	19.5107981984	1
TCGA-AA-A00U-01A-01R-A002-07	39.2049130923	1.94415156476	29.7289857016	2.11941501478	19.6257691786	1.37760296988	8.38763736229	2.66919161842	26.5539955011	13.054376339400001	2.11501527311	18.6478541698	43.451227372700004	1
TCGA-AA-A017-01A-01R-A00A-07	43.4919242639	7.576222716739999	50.9245499217	4.49257660905	19.5878470071	15.466286966099998	31.0191762408	6.30013527305	52.6392242269	10.9061563631	0.661537961275	19.6761937728	24.2745790364	1
TCGA-AA-A01X-01A-21R-A083-07	39.2162808839	8.80464734852	136.882796075	3.40317486741	21.2055152232	1.64737044951	13.6923794292	39.120409418099996	31.7909243921	6.54162777066	1.80793977451	12.519296029400001	43.55461670060001	1
TCGA-CM-5861-01A-01R-1653-07	38.2085151921	1.5776034335	31.2378225658	1.83617196592	37.0037531324	0.6917804171690001	11.0738369097	4.8983487534400005	13.500933529800001	13.2012599921	1.07629954754	5.0810739522800015	67.60987632220001	1
TCGA-A6-5659-01A-01R-A278-07	27.5681337224	5.57570500195	349.569330386	6.48098328891	18.118930272100002	1.6585661236700002	9.10683258528	38.0484303629	43.77858715560001	21.598563303800002	0.532774440058	18.4165307462	35.0338604314	1
TCGA-D5-5537-01A-21R-1928-07	32.774901108499996	9.21207977417	62.1320381743	3.76993027168	26.9884649989	12.3266957205	39.1401878254	5.0651249748	36.0862589363	17.9627241092	2.27683663978	51.5852943618	24.3116021606	1
TCGA-CK-4948-01B-11R-1653-07	57.7568008613	22.893865666900002	125.408997221	2.59739710634	19.7850925977	5.02199948404	36.3665217019	5.58915679161	44.8097671588	9.980630395010001	3.95621832705	20.6551128948	38.720568864200004	1
TCGA-A6-3809-01A-01R-1022-07	41.358239992399994	8.81563379486	43.3972683589	0.914967370272	19.8951032199	0.75070485278	13.4651763955	0.43690329647	28.2051516978	13.605494641400002	2.22423357193	12.1255574894	54.1710706633	1
TCGA-AA-3968-01A-01R-1022-07	42.5876708086	6.6563817086800015	45.7907169019	4.989043300680001	39.2082486358	3.67235335725	26.6844579778	6.03450912245	37.262842892600005	22.1337915972	1.3295741735100002	23.2962936383	39.7585484183	1
TCGA-D5-6530-01A-11R-1723-07	44.523663186	8.70914368804	29.6699673062	2.09149205491	19.913825711199998	2.41918715043	13.5259942121	0.3566792977	33.5019599977	10.0626007336	10.232005773300001	15.1922888426	75.8187441069	1
TCGA-AA-3818-01A-01R-0905-07	30.3670696889	3.2332582747099994	26.0792630529	3.21020329767	24.196300505900002	1.1247162757	12.554744478	5.86065414416	57.6385699693	16.477430588900006	11.969202013699999	23.9400429065	52.2722005887	1
TCGA-G4-6315-01A-11R-1723-07	35.6270322458	1.10151754319	15.5576344339	2.87483930761	26.2211192539	0.466716775365	1.21971912346	1.77969998721	42.8880662139	21.1227892592	1.10222919803	27.865588621799997	34.0626024507	1
TCGA-AA-3562-01A-02R-0821-07	44.3474872303	10.8562572848	49.385540006899994	4.03627408586	13.3590226861	10.0433473445	32.1693680274	4.0834565441300015	96.9978668377	19.424984928900003	2.6915149039599995	11.9841203476	27.246217682199998	1
TCGA-AA-3872-01A-01R-1022-07	46.8466196835	24.3028195165	253.14767231	3.15598886827	26.990678531799997	3.2144362532	71.88157716180001	44.062793468100004	37.4367488962	16.365989051	1.68472645678	9.8539744973	31.4309205855	1
TCGA-AA-3845-01A-01R-1022-07	36.0113873302	6.893996330619999	111.081781632	1.32604181118	19.1696488818	1.02904647823	15.7333980024	1.87361439315	45.260326988900005	27.9121133429	2.45588313273	1.63176564729	18.4472649339	1
TCGA-AA-A010-01A-01R-A089-07	40.4180045795	2.75291065481	29.037196595700003	4.67787029265	28.1160978323	14.96592526	8.86390872777	3.632057997880001	27.240515348800002	22.456965723899998	3.43944670922	10.0921124518	37.4979513008	1
TCGA-AA-3529-01A-02R-0821-07	63.8951881363	115.401917379	65.9783142059	1.96529689038	17.20559312	2.56454796127	10.5411439068	3.87798818939	57.851678011800004	15.0072710031	5.07249012215	21.3650062276	22.696956539299997	1
TCGA-A6-2675-01A-02R-1723-07	47.957507582299996	30.4554019554	113.423911496	3.31226930517	19.4764933929	6.04786635617	47.3509653029	16.171655931500002	48.729900701700004	19.818726748699998	5.342369773	19.7276381496	36.479584497800005	1
TCGA-A6-5659-01A-01R-1653-07	22.170698147600003	3.76489449754	146.00529289600001	6.27764330365	10.0511479978	2.08667190233	21.030339417	36.4106839806	47.14158613359999	18.584880613800003	0.282980888859	18.235169323599997	38.1670180748	1
TCGA-AA-3516-01A-02R-0826-07	39.969211289200004	3.79236916642	84.2022723453	1.68887435344	21.7320341597	2.65878717949	13.1457786024	0.816867292578	40.0260516753	17.3582408586	6.591377102899999	7.234773468060001	30.7950160056	1
TCGA-G4-6628-01A-11R-1839-07	37.1780515708	13.202293101199999	79.7657077378	2.2315323929	25.7531657446	0.763996886919	10.883692408900002	9.56794462109	25.0809046351	14.9913979802	7.61228153906	1.11013382342	43.881873980200005	1
TCGA-AD-6964-01A-11R-1928-07	35.6761542528	32.7433384504	63.0641242779	3.2977168260500003	19.3484542859	0.939029416903	60.49375953770001	2.31849325958	39.92988721	13.5430088414	2.37723699203	1.52033512873	34.5428864251	1
TCGA-AD-6888-01A-11R-1928-07	57.2100121566	0.457489914574	21.9762854874	4.675009512769999	36.7128391563	1.53482347938	1.73998036148	0.778278531631	44.9267878291	19.9143067249	1.37022245469	44.1039837813	64.4702125756	1
TCGA-AA-3973-01A-01R-1022-07	28.3211841418	11.627816552	44.2961129941	4.51762321307	33.4882244344	5.39638713625	19.6319272822	12.6253206425	30.4647890875	10.3173472408	0.381405301805	3.32627847831	18.418633874	1
TCGA-AA-3680-01A-01R-0905-07	42.276263049200004	3.56521058626	26.2310980709	2.4462517456	10.349681523200001	1.24454210853	5.94467774709	7.6700054724	54.863090903199996	19.276488021800002	5.40457794392	17.8980257547	41.690635613400005	1
TCGA-DM-A1D8-01A-11R-A155-07	34.875007362699996	4.49119716131	35.7119773771	3.6911359168	17.143769664	2.58286592102	13.284004978499999	2.27434386166	27.8127571416	15.0144462228	0.862234417418	20.304336217	39.665148809899996	1
TCGA-AM-5821-01A-01R-1653-07	38.4424324936	8.07313459519	94.5133694708	1.2012075669600002	31.7583068231	0.613590848469	49.4094209779	0.28245165673	23.853431337600004	10.8467057523	2.65483368736	33.6572432258	12.4496341036	1
TCGA-A6-6650-01A-11R-A278-07	58.401342607	1.16213646269	61.5353903962	3.81338120071	21.3180308146	4.4412011721	1.99741219936	4.99379364871	63.7168533512	23.7847367102	1.4153886758899998	24.258380562600003	22.9493364804	1
TCGA-CK-5916-01A-11R-1653-07	32.8268011199	9.18679276601	109.11962175299999	2.03759420908	17.8935703135	0.360061478441	27.6003441679	17.5718138408	19.5929104552	14.647635686400001	2.2125266917	13.7338776055	71.5809035247	1
TCGA-NH-A50T-01A-11R-A28H-07	37.2601353549	1.27149343183	31.1440736425	2.4017080826700004	29.4283885756	5.80292874778	5.77134260932	1.7316203586400003	47.930164556499996	15.4974688513	1.28641039088	18.9228432078	9.09204440257	1
TCGA-WS-AB45-01A-11R-A41B-07	31.3019534188	29.0523653911	280.991043395	1.9937593283	54.6556519174	0.242559778616	70.89122141680001	34.656634188299996	24.9531191227	14.051749313299998	13.683262505	0.0370387942519	34.2970326279	1
TCGA-AA-A00Z-01A-01R-A002-07	35.9001241169	4.65052263627	47.535895190299996	4.53871264831	32.2493592608	5.349933330530001	18.1672189481	3.18849694521	33.631150331	14.892628801099999	2.78130620085	27.048620083099998	33.3223931095	1
TCGA-CM-6674-01A-11R-1839-07	40.857607481	10.798817619400001	71.2180107329	1.9328101174	28.288780415100003	0.338137148181	58.6092103526	30.2034900869	31.1173108963	7.73498851146	6.26888600616	4.7441378403500005	42.1074379128	1
TCGA-AA-3833-01A-01R-0905-07	37.622374782600005	13.0658846422	107.8847681	1.84106715785	25.536441379299998	0.99235421229	34.7847830325	12.5991442828	41.8512991792	13.989381715999999	18.7033360545	18.6348823448	58.67027526720001	1
TCGA-AA-3841-01A-01R-0905-07	61.3921486716	23.377842168	121.69919057700001	3.33786794464	24.6608075786	1.47657126488	47.4458004033	2.26842182753	25.577378638000003	2.67509699939	2.2360468722	23.8318810169	30.306694951399997	1
TCGA-D5-6532-01A-11R-1723-07	41.7862165115	2.92441305504	26.9307261183	5.82198258222	30.8205775013	3.13940672144	11.519616745799999	1.5081067149899998	31.8862666071	16.3213256634	0.611921979507	34.9771650363	45.532188662399996	1
TCGA-DM-A0XD-01A-12R-A155-07	40.0810416634	9.2032015165	40.9866917261	3.22581255983	17.8397424429	3.7353834386	34.7077791905	1.39060418983	21.2911274154	9.77511703758	4.48685284646	29.283019961100006	32.7356103634	1
TCGA-AA-3492-01A-01R-1410-07	36.8420493507	5.697628718069999	29.913881906500002	2.51840915912	37.846544344499996	2.11777896395	14.6861371478	1.10465929006	39.0218458875	6.74543618901	2.9538712943900003	27.141572029000002	14.1143241101	1
TCGA-AA-A022-01A-21R-A16W-07	65.0951826761	12.3978941099	40.2939729332	1.24792820021	12.3779291797	3.13499631931	27.5538711505	1.32887251825	12.3382859625	6.825483094990001	1.07383570638	6.50428926422	21.06440405	1
TCGA-AD-6899-01A-11R-1928-07	37.2381288177	8.80301917704	106.774972561	4.26534756964	14.888398455199999	4.00220318364	43.6049361574	18.5727045366	30.078530131999997	20.609923986400002	6.0641085311500005	20.4632918661	30.154863293400002	1
TCGA-AA-3844-01A-01R-1022-07	30.1894192761	2.1402961411000003	13.372045878900002	3.22386560211	27.920959520100002	1.40963563942	6.14859498747	1.35949375175	33.2750524542	15.264123789700001	1.10206399132	20.9577154892	60.300387325900004	1
TCGA-AD-6901-01A-11R-1928-07	37.4651790302	36.686011819499996	119.908503039	4.32729057802	8.80189887725	1.97034152756	57.975389749099996	3.6300989721	26.017451749	14.7547726323	1.30653016448	28.5579742844	46.022714229099996	1
TCGA-AZ-4682-01B-01R-A32Z-07	27.5124049716	1.52218956993	18.7787050434	5.43838574993	16.4890861314	5.1329116824900005	10.2639789906	3.08169067702	57.265332068	16.1030566006	1.6501786251	15.9126056779	30.0347002592	1
